service_id,date,exception_type
1912WR-D2-Weekday-69-SDOKon-0010000,20191227,2
1912WR-D2-Weekday-69-SDOKon-1101100,20191227,2
1912WR-D2-Weekday-69-SDOKon,20191227,2
1912WR-D2-Weekday-69-SDon,20191230,2
1912WR-D2-Weekday-69-SDon-0000100,20191230,2
1912WR-D2-Weekday-69-SDOKon-0010000,20191230,2
1912WR-D2-Weekday-69-SDOKon-1101100,20191230,2
1912WR-D2-Weekday-69-SDOKon,20191230,2
1912WR-D2-Weekday-69-SDon,20191231,2
1912WR-D2-Weekday-69-SDon-0000100,20191231,2
1912WR-D2-Weekday-69-SDOKon-0010000,20191231,2
1912WR-D2-Weekday-69-SDOKon-1101100,20191231,2
1912WR-D2-Weekday-69-SDOKon,20191231,2
1912WR-D2-Weekday-69-SDon,20200102,2
1912WR-D2-Weekday-69-SDon-0000100,20200102,2
1912WR-D2-Weekday-69-SDOKon-0010000,20200102,2
1912WR-D2-Weekday-69-SDOKon-1101100,20200102,2
1912WR-D2-Weekday-69-SDOKon,20200102,2
1912WR-D2-Weekday-69-SDon,20200103,2
1912WR-D2-Weekday-69-SDon-0000100,20200103,2
1912WR-D2-Weekday-69-SDOKon-0010000,20200103,2
1912WR-D2-Weekday-69-SDOKon-1101100,20200103,2
1912WR-D2-Weekday-69-SDOKon,20200103,2
1912WR-D2-Weekday-69-SDOKon-0010000,20200131,2
1912WR-D2-Weekday-69-SDOKon-1101100,20200131,2
1912WR-D2-Weekday-69-SDOKon,20200131,2
1912WR-D2-Weekday-69-SDOKon-0010000,20200327,2
1912WR-D2-Weekday-69-SDOKon-1101100,20200327,2
1912WR-D2-Weekday-69-SDOKon,20200327,2
1912WR-D2WACKY-Weekday-69,20191225,2
1912WR-D2WACKY-Weekday-69-BISHon,20191225,2
1912WR-D2WACKY-Weekday-69-OAKLon,20191225,2
1912WR-D2WACKY-Weekday-69-OAKTon,20191225,2
1912WR-D2WACKY-Weekday-69-BHOKon,20191225,2
1912WR-D2WACKY-Weekday-69-SKYLon,20191225,2
1912WR-D2WACKY-Weekday-69-HEBRon,20191225,2
1912WR-D2WACKY-Weekday-69,20200101,2
1912WR-D2WACKY-Weekday-69-BISHon,20200101,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200101,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200101,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200101,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200101,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200101,2
1912WR-D2WACKY-Weekday-69,20200120,2
1912WR-D2WACKY-Weekday-69-BISHon,20200120,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200120,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200120,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200120,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200120,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200120,2
1912WR-D2WACKY-Weekday-69,20200217,2
1912WR-D2WACKY-Weekday-69-BISHon,20200217,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200217,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200217,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200217,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200217,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200217,2
1912WR-D2WACKY-Weekday-69-BHOKon,20191216,2
1912WR-D2WACKY-Weekday-69-HEBRon,20191216,2
1912WR-D2WACKY-Weekday-69-OAKLon,20191216,2
1912WR-D2WACKY-Weekday-69-OAKTon,20191216,2
1912WR-D2WACKY-Weekday-69-SKYLon,20191216,2
1912WR-D2WACKY-Weekday-69-BHOKon,20191217,2
1912WR-D2WACKY-Weekday-69-HEBRon,20191217,2
1912WR-D2WACKY-Weekday-69-OAKTon,20191217,2
1912WR-D2WACKY-Weekday-69-SKYLon,20191217,2
1912WR-D2WACKY-Weekday-69-BHOKon,20191218,2
1912WR-D2WACKY-Weekday-69-HEBRon,20191218,2
1912WR-D2WACKY-Weekday-69-OAKLon,20191218,2
1912WR-D2WACKY-Weekday-69-OAKTon,20191218,2
1912WR-D2WACKY-Weekday-69-SKYLon,20191218,2
1912WR-D2WACKY-Weekday-69-BHOKon,20191219,2
1912WR-D2WACKY-Weekday-69-HEBRon,20191219,2
1912WR-D2WACKY-Weekday-69-BISHon,20191220,2
1912WR-D2WACKY-Weekday-69-HEBRon,20191220,2
1912WR-D2WACKY-Weekday-69-BHOKon,20191223,2
1912WR-D2WACKY-Weekday-69-BISHon,20191223,2
1912WR-D2WACKY-Weekday-69-HEBRon,20191223,2
1912WR-D2WACKY-Weekday-69-OAKLon,20191223,2
1912WR-D2WACKY-Weekday-69-OAKTon,20191223,2
1912WR-D2WACKY-Weekday-69-SKYLon,20191223,2
1912WR-D2WACKY-Weekday-69-BHOKon,20191224,2
1912WR-D2WACKY-Weekday-69-BISHon,20191224,2
1912WR-D2WACKY-Weekday-69-HEBRon,20191224,2
1912WR-D2WACKY-Weekday-69-OAKLon,20191224,2
1912WR-D2WACKY-Weekday-69-OAKTon,20191224,2
1912WR-D2WACKY-Weekday-69-SKYLon,20191224,2
1912WR-D2WACKY-Weekday-69-BHOKon,20191226,2
1912WR-D2WACKY-Weekday-69-BISHon,20191226,2
1912WR-D2WACKY-Weekday-69-HEBRon,20191226,2
1912WR-D2WACKY-Weekday-69-OAKLon,20191226,2
1912WR-D2WACKY-Weekday-69-OAKTon,20191226,2
1912WR-D2WACKY-Weekday-69-SKYLon,20191226,2
1912WR-D2WACKY-Weekday-69-BHOKon,20191227,2
1912WR-D2WACKY-Weekday-69-BISHon,20191227,2
1912WR-D2WACKY-Weekday-69-HEBRon,20191227,2
1912WR-D2WACKY-Weekday-69-OAKLon,20191227,2
1912WR-D2WACKY-Weekday-69-OAKTon,20191227,2
1912WR-D2WACKY-Weekday-69-SKYLon,20191227,2
1912WR-D2WACKY-Weekday-69-BHOKon,20191230,2
1912WR-D2WACKY-Weekday-69-BISHon,20191230,2
1912WR-D2WACKY-Weekday-69-HEBRon,20191230,2
1912WR-D2WACKY-Weekday-69-OAKLon,20191230,2
1912WR-D2WACKY-Weekday-69-OAKTon,20191230,2
1912WR-D2WACKY-Weekday-69-SKYLon,20191230,2
1912WR-D2WACKY-Weekday-69-BHOKon,20191231,2
1912WR-D2WACKY-Weekday-69-BISHon,20191231,2
1912WR-D2WACKY-Weekday-69-HEBRon,20191231,2
1912WR-D2WACKY-Weekday-69-OAKLon,20191231,2
1912WR-D2WACKY-Weekday-69-OAKTon,20191231,2
1912WR-D2WACKY-Weekday-69-SKYLon,20191231,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200102,2
1912WR-D2WACKY-Weekday-69-BISHon,20200102,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200102,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200102,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200102,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200102,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200103,2
1912WR-D2WACKY-Weekday-69-BISHon,20200103,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200103,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200103,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200103,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200103,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200106,2
1912WR-D2WACKY-Weekday-69-BISHon,20200106,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200106,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200106,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200106,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200106,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200107,2
1912WR-D2WACKY-Weekday-69-BISHon,20200107,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200107,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200107,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200107,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200107,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200108,2
1912WR-D2WACKY-Weekday-69-BISHon,20200108,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200108,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200108,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200108,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200108,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200109,2
1912WR-D2WACKY-Weekday-69-BISHon,20200109,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200109,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200109,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200109,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200109,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200110,2
1912WR-D2WACKY-Weekday-69-BISHon,20200110,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200110,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200110,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200110,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200110,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200113,2
1912WR-D2WACKY-Weekday-69-BISHon,20200113,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200113,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200113,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200113,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200113,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200114,2
1912WR-D2WACKY-Weekday-69-BISHon,20200114,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200114,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200114,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200114,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200114,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200115,2
1912WR-D2WACKY-Weekday-69-BISHon,20200115,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200115,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200115,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200115,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200115,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200116,2
1912WR-D2WACKY-Weekday-69-BISHon,20200116,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200116,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200116,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200116,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200116,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200117,2
1912WR-D2WACKY-Weekday-69-BISHon,20200117,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200117,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200117,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200117,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200117,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200121,2
1912WR-D2WACKY-Weekday-69-BISHon,20200121,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200121,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200121,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200121,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200121,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200122,2
1912WR-D2WACKY-Weekday-69-BISHon,20200122,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200122,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200122,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200122,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200122,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200123,2
1912WR-D2WACKY-Weekday-69-BISHon,20200123,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200123,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200123,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200123,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200123,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200124,2
1912WR-D2WACKY-Weekday-69-BISHon,20200124,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200124,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200124,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200124,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200124,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200127,2
1912WR-D2WACKY-Weekday-69-BISHon,20200127,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200127,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200127,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200127,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200127,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200128,2
1912WR-D2WACKY-Weekday-69-BISHon,20200128,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200128,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200128,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200128,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200128,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200129,2
1912WR-D2WACKY-Weekday-69-BISHon,20200129,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200129,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200129,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200129,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200129,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200130,2
1912WR-D2WACKY-Weekday-69-BISHon,20200130,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200130,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200130,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200130,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200130,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200131,2
1912WR-D2WACKY-Weekday-69-BISHon,20200131,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200131,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200131,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200131,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200131,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200203,2
1912WR-D2WACKY-Weekday-69-BISHon,20200203,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200203,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200203,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200203,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200203,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200204,2
1912WR-D2WACKY-Weekday-69-BISHon,20200204,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200204,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200204,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200204,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200204,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200205,2
1912WR-D2WACKY-Weekday-69-BISHon,20200205,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200205,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200205,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200205,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200205,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200206,2
1912WR-D2WACKY-Weekday-69-BISHon,20200206,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200206,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200206,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200206,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200206,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200207,2
1912WR-D2WACKY-Weekday-69-BISHon,20200207,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200207,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200207,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200207,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200210,2
1912WR-D2WACKY-Weekday-69-BISHon,20200210,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200210,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200210,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200210,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200210,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200211,2
1912WR-D2WACKY-Weekday-69-BISHon,20200211,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200211,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200211,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200211,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200211,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200212,2
1912WR-D2WACKY-Weekday-69-BISHon,20200212,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200212,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200212,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200212,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200212,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200213,2
1912WR-D2WACKY-Weekday-69-BISHon,20200213,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200213,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200213,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200213,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200213,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200214,2
1912WR-D2WACKY-Weekday-69-BISHon,20200214,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200214,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200214,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200214,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200218,2
1912WR-D2WACKY-Weekday-69-BISHon,20200218,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200218,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200218,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200218,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200218,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200219,2
1912WR-D2WACKY-Weekday-69-BISHon,20200219,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200219,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200219,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200219,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200219,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200220,2
1912WR-D2WACKY-Weekday-69-BISHon,20200220,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200220,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200220,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200220,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200220,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200221,2
1912WR-D2WACKY-Weekday-69-BISHon,20200221,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200221,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200221,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200221,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200224,2
1912WR-D2WACKY-Weekday-69-BISHon,20200224,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200224,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200224,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200224,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200224,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200225,2
1912WR-D2WACKY-Weekday-69-BISHon,20200225,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200225,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200225,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200225,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200225,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200226,2
1912WR-D2WACKY-Weekday-69-BISHon,20200226,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200226,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200226,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200226,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200226,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200227,2
1912WR-D2WACKY-Weekday-69-BISHon,20200227,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200227,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200227,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200227,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200227,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200228,2
1912WR-D2WACKY-Weekday-69-BISHon,20200228,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200228,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200228,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200228,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200302,2
1912WR-D2WACKY-Weekday-69-BISHon,20200302,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200302,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200302,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200302,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200302,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200303,2
1912WR-D2WACKY-Weekday-69-BISHon,20200303,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200303,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200303,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200303,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200303,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200304,2
1912WR-D2WACKY-Weekday-69-BISHon,20200304,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200304,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200304,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200304,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200304,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200305,2
1912WR-D2WACKY-Weekday-69-BISHon,20200305,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200305,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200305,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200305,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200305,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200306,2
1912WR-D2WACKY-Weekday-69-BISHon,20200306,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200306,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200306,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200306,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200309,2
1912WR-D2WACKY-Weekday-69-BISHon,20200309,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200309,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200309,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200309,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200309,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200310,2
1912WR-D2WACKY-Weekday-69-BISHon,20200310,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200310,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200310,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200310,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200310,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200311,2
1912WR-D2WACKY-Weekday-69-BISHon,20200311,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200311,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200311,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200311,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200311,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200312,2
1912WR-D2WACKY-Weekday-69-BISHon,20200312,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200312,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200312,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200312,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200312,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200313,2
1912WR-D2WACKY-Weekday-69-BISHon,20200313,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200313,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200313,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200313,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200313,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200316,2
1912WR-D2WACKY-Weekday-69-BISHon,20200316,2
1912WR-D2WACKY-Weekday-69-HEBRon,20200316,2
1912WR-D2WACKY-Weekday-69-OAKLon,20200316,2
1912WR-D2WACKY-Weekday-69-OAKTon,20200316,2
1912WR-D2WACKY-Weekday-69-SKYLon,20200316,2
1912WR-D2WACKY-Weekday-69-BHOKon,20200317,2
