route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
10,1912WR-D6-Sunday-30,685254010,"HAYWARD BART",1,97195701,100038
10,1912WR-D6-Sunday-30,685255010,"HAYWARD BART",1,97195901,100038
10,1912WR-D6-Sunday-30,685256010,"HAYWARD BART",1,97200101,100038
10,1912WR-D6-Sunday-30,685257010,"HAYWARD BART",1,97200001,100038
10,1912WR-D6-Sunday-30,685258010,"HAYWARD BART",1,97195801,100038
10,1912WR-D6-Sunday-30,685259010,"HAYWARD BART",1,97195701,100038
10,1912WR-D6-Sunday-30,685260010,"HAYWARD BART",1,97200101,100038
10,1912WR-D6-Sunday-30,685261010,"HAYWARD BART",1,97200001,100038
10,1912WR-D6-Sunday-30,685262010,"HAYWARD BART",1,97195801,100038
10,1912WR-D6-Sunday-30,685263010,"HAYWARD BART",1,97195701,100038
10,1912WR-D6-Sunday-30,685264010,"HAYWARD BART",1,97200101,100038
10,1912WR-D6-Sunday-30,685265010,"SAN LEANDRO BART",0,97195801,100028
10,1912WR-D6-Sunday-30,685266010,"SAN LEANDRO BART",0,97195701,100028
10,1912WR-D6-Sunday-30,685267010,"SAN LEANDRO BART",0,97200101,100028
10,1912WR-D6-Sunday-30,685268010,"SAN LEANDRO BART",0,97200001,100028
10,1912WR-D6-Sunday-30,685269010,"SAN LEANDRO BART",0,97195801,100028
10,1912WR-D6-Sunday-30,685270010,"SAN LEANDRO BART",0,97195701,100028
10,1912WR-D6-Sunday-30,685271010,"SAN LEANDRO BART",0,97195901,100028
10,1912WR-D6-Sunday-30,685272010,"SAN LEANDRO BART",0,97200101,100028
10,1912WR-D6-Sunday-30,685273010,"SAN LEANDRO BART",0,97200001,100028
10,1912WR-D6-Sunday-30,685274010,"SAN LEANDRO BART",0,97195801,100028
10,1912WR-D6-Sunday-30,685275010,"SAN LEANDRO BART",0,97195701,100028
10,1912WR-D6-Sunday-30,685276010,"SAN LEANDRO BART",0,97195901,100028
10,1912WR-D6-Sunday-30,685277010,"SAN LEANDRO BART",0,97200101,100028
10,1912WR-D6-Sunday-30,685278010,"SAN LEANDRO BART",0,97200001,100028
10,1912WR-D6-Sunday-30,685279010,"SAN LEANDRO BART",0,97195801,100028
10,1912WR-D6-Sunday-30,685280010,"SAN LEANDRO BART",0,97195701,100028
10,1912WR-D6-Sunday-30,685281010,"SAN LEANDRO BART",0,97195901,100028
10,1912WR-D6-Sunday-30,685282010,"SAN LEANDRO BART",0,97200101,100028
10,1912WR-D6-Sunday-30,685283010,"SAN LEANDRO BART",0,97200001,100028
10,1912WR-D6-Sunday-30,685284010,"SAN LEANDRO BART",0,97195801,100028
10,1912WR-D6-Sunday-30,685285010,"SAN LEANDRO BART",0,97195701,100028
10,1912WR-D6-Sunday-30,685286010,"SAN LEANDRO BART",0,97195901,100028
10,1912WR-D6-Sunday-30,685287010,"SAN LEANDRO BART",0,97200101,100028
10,1912WR-D6-Sunday-30,685288010,"SAN LEANDRO BART",0,97200001,100028
10,1912WR-D6-Sunday-30,685289010,"SAN LEANDRO BART",0,97195801,100028
10,1912WR-D6-Sunday-30,685290010,"SAN LEANDRO BART",0,97195701,100028
10,1912WR-D6-Sunday-30,685291010,"SAN LEANDRO BART",0,97195901,100028
10,1912WR-D6-Sunday-30,685292010,"SAN LEANDRO BART",0,97200101,100028
10,1912WR-D6-Sunday-30,685293010,"SAN LEANDRO BART",0,97200001,100028
10,1912WR-D6-Sunday-30,685294010,"SAN LEANDRO BART",0,97195801,100028
10,1912WR-D6-Sunday-30,685295010,"SAN LEANDRO BART",0,97195701,100028
10,1912WR-D6-Sunday-30,685296010,"SAN LEANDRO BART",0,97195901,100028
10,1912WR-D6-Sunday-30,685297010,"SAN LEANDRO BART",0,97200101,100028
10,1912WR-D6-Sunday-30,685298010,"SAN LEANDRO BART",0,97200001,100028
10,1912WR-D6-Sunday-30,685299010,"SAN LEANDRO BART",0,97195801,100028
10,1912WR-D6-Sunday-30,685300010,"SAN LEANDRO BART",0,97195701,100028
10,1912WR-D6-Sunday-30,685301010,"SAN LEANDRO BART",0,97195901,100028
10,1912WR-D6-Sunday-30,685302010,"SAN LEANDRO BART",0,97200101,100028
10,1912WR-D6-Sunday-30,685303010,"SAN LEANDRO BART",0,97200001,100028
10,1912WR-D6-Sunday-30,685304010,"SAN LEANDRO BART",0,97195801,100028
10,1912WR-D6-Sunday-30,685305010,"SAN LEANDRO BART",0,97195701,100028
10,1912WR-D6-Sunday-30,685306010,"SAN LEANDRO BART",0,97195901,100028
10,1912WR-D6-Sunday-30,685307010,"SAN LEANDRO BART",0,97200101,100028
10,1912WR-D6-Sunday-30,685308010,"SAN LEANDRO BART",0,97200001,100028
10,1912WR-D6-Sunday-30,685309010,"SAN LEANDRO BART",0,97195801,100028
10,1912WR-D6-Sunday-30,685310010,"SAN LEANDRO BART",0,97195701,100028
10,1912WR-D6-Sunday-30,685311010,"SAN LEANDRO BART",0,97195901,100028
10,1912WR-D6-Sunday-30,685312010,"SAN LEANDRO BART",0,97200101,100028
10,1912WR-D6-Sunday-30,685313010,"SAN LEANDRO BART",0,97200001,100028
10,1912WR-D6-Sunday-30,685314010,"SAN LEANDRO BART",0,97195801,100028
10,1912WR-D6-Sunday-30,685315010,"SAN LEANDRO BART",0,97195701,100028
10,1912WR-D6-Sunday-30,685316010,"SAN LEANDRO BART",0,97200101,100028
10,1912WR-D6-Sunday-30,685317010,"SAN LEANDRO BART",0,97200001,100028
10,1912WR-D6-Sunday-30,685318010,"SAN LEANDRO BART",0,97195801,100028
99,1912WR-D6-Sunday-30,685319010,"FREMONT BART",1,97197701,990096
99,1912WR-D6-Sunday-30,685320010,"FREMONT BART",1,97197501,990096
99,1912WR-D6-Sunday-30,685321010,"FREMONT BART",1,97197901,990096
99,1912WR-D6-Sunday-30,685322010,"FREMONT BART",1,97197801,990096
99,1912WR-D6-Sunday-30,685323010,"FREMONT BART",1,97197601,990096
99,1912WR-D6-Sunday-30,685324010,"FREMONT BART",1,97198001,990096
99,1912WR-D6-Sunday-30,685325010,"FREMONT BART",1,97197701,990096
99,1912WR-D6-Sunday-30,685326010,"FREMONT BART",1,97197501,990096
99,1912WR-D6-Sunday-30,685327010,"FREMONT BART",1,97197901,990096
99,1912WR-D6-Sunday-30,685328010,"FREMONT BART",1,97197801,990096
99,1912WR-D6-Sunday-30,685329010,"FREMONT BART",1,97197601,990096
99,1912WR-D6-Sunday-30,685330010,"FREMONT BART",1,97198001,990096
99,1912WR-D6-Sunday-30,685331010,"FREMONT BART",1,97197701,990096
99,1912WR-D6-Sunday-30,685332010,"FREMONT BART",1,97197501,990096
99,1912WR-D6-Sunday-30,685333010,"FREMONT BART",1,97197901,990096
99,1912WR-D6-Sunday-30,685334010,"FREMONT BART",1,97197801,990096
99,1912WR-D6-Sunday-30,685335010,"FREMONT BART",1,97197601,990096
99,1912WR-D6-Sunday-30,685336010,"FREMONT BART",1,97198001,990096
99,1912WR-D6-Sunday-30,685337010,"FREMONT BART",1,97197701,990096
99,1912WR-D6-Sunday-30,685338010,"FREMONT BART",1,97197501,990096
99,1912WR-D6-Sunday-30,685339010,"FREMONT BART",1,97197901,990096
99,1912WR-D6-Sunday-30,685340010,"FREMONT BART",1,97197601,990096
99,1912WR-D6-Sunday-30,685341010,"FREMONT BART",1,97197801,990096
99,1912WR-D6-Sunday-30,685342010,"FREMONT BART",1,97197901,990096
99,1912WR-D6-Sunday-30,685343010,"FREMONT BART",1,97197501,990096
99,1912WR-D6-Sunday-30,685344010,"FREMONT BART",1,97197701,990096
99,1912WR-D6-Sunday-30,685345010,"FREMONT BART",1,97198001,990096
99,1912WR-D6-Sunday-30,685346010,"FREMONT BART",1,97197801,990096
99,1912WR-D6-Sunday-30,685347010,"FREMONT BART",1,97197501,990096
99,1912WR-D6-Sunday-30,685348010,"FREMONT BART",1,97197901,990096
99,1912WR-D6-Sunday-30,685349010,"FREMONT BART",1,97197601,990096
99,1912WR-D6-Sunday-30,685350010,"FREMONT BART",1,97197701,990096
99,1912WR-D6-Sunday-30,685351010,"FREMONT BART",1,97198001,990096
99,1912WR-D6-Sunday-30,685352010,"FREMONT BART",1,97197601,990096
99,1912WR-D6-Sunday-30,685353010,"FREMONT BART",1,97197801,990096
99,1912WR-D6-Sunday-30,685354010,"FREMONT BART",1,97197901,990096
99,1912WR-D6-Sunday-30,685355010,"FREMONT BART",1,97197501,990096
99,1912WR-D6-Sunday-30,685356010,"FREMONT BART",1,97197701,990096
99,1912WR-D6-Sunday-30,685357010,"FREMONT BART",1,97198001,990096
99,1912WR-D6-Sunday-30,685358010,"FREMONT BART",1,97197601,990096
99,1912WR-D6-Sunday-30,685359010,"FREMONT BART",1,97197801,990096
99,1912WR-D6-Sunday-30,685360010,"HAYWARD BART",0,97197501,990095
99,1912WR-D6-Sunday-30,685361010,"HAYWARD BART",0,97197701,990095
99,1912WR-D6-Sunday-30,685362010,"HAYWARD BART",0,97198001,990095
99,1912WR-D6-Sunday-30,685363010,"HAYWARD BART",0,97197601,990095
99,1912WR-D6-Sunday-30,685364010,"HAYWARD BART",0,97197801,990095
99,1912WR-D6-Sunday-30,685365010,"HAYWARD BART",0,97197901,990095
99,1912WR-D6-Sunday-30,685366010,"HAYWARD BART",0,97197501,990095
99,1912WR-D6-Sunday-30,685367010,"HAYWARD BART",0,97197701,990095
99,1912WR-D6-Sunday-30,685368010,"HAYWARD BART",0,97198001,990095
99,1912WR-D6-Sunday-30,685369010,"HAYWARD BART",0,97197601,990095
99,1912WR-D6-Sunday-30,685370010,"HAYWARD BART",0,97197801,990095
99,1912WR-D6-Sunday-30,685371010,"HAYWARD BART",0,97197901,990095
99,1912WR-D6-Sunday-30,685372010,"HAYWARD BART",0,97197501,990095
99,1912WR-D6-Sunday-30,685373010,"HAYWARD BART",0,97197701,990095
99,1912WR-D6-Sunday-30,685374010,"HAYWARD BART",0,97198001,990095
99,1912WR-D6-Sunday-30,685375010,"HAYWARD BART",0,97197601,990095
99,1912WR-D6-Sunday-30,685376010,"HAYWARD BART",0,97197801,990095
99,1912WR-D6-Sunday-30,685377010,"HAYWARD BART",0,97197901,990095
99,1912WR-D6-Sunday-30,685378010,"HAYWARD BART",0,97197501,990095
99,1912WR-D6-Sunday-30,685379010,"HAYWARD BART",0,97197701,990095
99,1912WR-D6-Sunday-30,685380010,"HAYWARD BART",0,97198001,990095
99,1912WR-D6-Sunday-30,685381010,"HAYWARD BART",0,97197601,990095
99,1912WR-D6-Sunday-30,685382010,"HAYWARD BART",0,97197801,990095
99,1912WR-D6-Sunday-30,685383010,"HAYWARD BART",0,97197901,990095
99,1912WR-D6-Sunday-30,685384010,"HAYWARD BART",0,97197501,990095
99,1912WR-D6-Sunday-30,685385010,"HAYWARD BART",0,97197701,990095
99,1912WR-D6-Sunday-30,685386010,"HAYWARD BART",0,97198001,990095
99,1912WR-D6-Sunday-30,685387010,"HAYWARD BART",0,97197601,990095
99,1912WR-D6-Sunday-30,685388010,"HAYWARD BART",0,97197801,990095
99,1912WR-D6-Sunday-30,685389010,"HAYWARD BART",0,97197901,990095
99,1912WR-D6-Sunday-30,685390010,"HAYWARD BART",0,97197501,990095
99,1912WR-D6-Sunday-30,685391010,"HAYWARD BART",0,97197701,990095
99,1912WR-D6-Sunday-30,685392010,"HAYWARD BART",0,97198001,990095
99,1912WR-D6-Sunday-30,685393010,"HAYWARD BART",0,97197601,990095
99,1912WR-D6-Sunday-30,685394010,"HAYWARD BART",0,97197801,990095
99,1912WR-D6-Sunday-30,685395010,"HAYWARD BART",0,97197901,990095
99,1912WR-D6-Sunday-30,685396010,"HAYWARD BART",0,97197501,990095
99,1912WR-D6-Sunday-30,685397010,"HAYWARD BART",0,97197701,990095
99,1912WR-D6-Sunday-30,685398010,"HAYWARD BART",0,97198001,990095
99,1912WR-D6-Sunday-30,685399010,"HAYWARD BART",0,97197601,990095
99,1912WR-D6-Sunday-30,685400010,"HAYWARD BART",0,97197801,990095
232,1912WR-D6-Sunday-30,685406010,"FREMONT BART",1,97358801,2320094
232,1912WR-D6-Sunday-30,685407010,"NEWPARK MALL",0,97358801,2320093
251,1912WR-D6-Sunday-30,685408010,"FREMONT BART",0,97358801,2510059
251,1912WR-D6-Sunday-30,685409010,"SILLIMAN CENTER",1,97358801,2510060
212,1912WR-D6-Sunday-30,685410010,"FREMONT BART",0,97358801,2120098
212,1912WR-D6-Sunday-30,685411010,"PACIFIC COMMONS",1,97358801,2120101
212,1912WR-D6-Sunday-30,685412010,"FREMONT BART",0,97357301,2120098
212,1912WR-D6-Sunday-30,685413010,"PACIFIC COMMONS",1,97357301,2120101
232,1912WR-D6-Sunday-30,685414010,"FREMONT BART",1,97357301,2320094
212,1912WR-D6-Sunday-30,685415010,"PACIFIC COMMONS",1,97357201,2120101
212,1912WR-D6-Sunday-30,685416010,"FREMONT BART",0,97357201,2120098
212,1912WR-D6-Sunday-30,685417010,"PACIFIC COMMONS",1,97357201,2120101
212,1912WR-D6-Sunday-30,685418010,"FREMONT BART",0,97357201,2120098
212,1912WR-D6-Sunday-30,685419010,"PACIFIC COMMONS",1,97201801,2120101
212,1912WR-D6-Sunday-30,685420010,"FREMONT BART",0,97201801,2120098
251,1912WR-D6-Sunday-30,685421010,"SILLIMAN CENTER",1,97201801,2510060
251,1912WR-D6-Sunday-30,685422010,"FREMONT BART",0,97201801,2510059
232,1912WR-D6-Sunday-30,685423010,"NEWPARK MALL",0,97201801,2320093
232,1912WR-D6-Sunday-30,685424010,"FREMONT BART",1,97201801,2320094
212,1912WR-D6-Sunday-30,685425010,"PACIFIC COMMONS",1,97359701,2120101
212,1912WR-D6-Sunday-30,685426010,"FREMONT BART",0,97359701,2120098
212,1912WR-D6-Sunday-30,685427010,"PACIFIC COMMONS",1,97359701,2120101
212,1912WR-D6-Sunday-30,685428010,"FREMONT BART",0,97359701,2120098
251,1912WR-D6-Sunday-30,685429010,"SILLIMAN CENTER",1,97359601,2510060
251,1912WR-D6-Sunday-30,685430010,"FREMONT BART",0,97359601,2510059
232,1912WR-D6-Sunday-30,685431010,"NEWPARK MALL",0,97359601,2320093
232,1912WR-D6-Sunday-30,685432010,"FREMONT BART",1,97359601,2320094
212,1912WR-D6-Sunday-30,685433010,"FREMONT BART",0,97196101,2120098
212,1912WR-D6-Sunday-30,685434010,"PACIFIC COMMONS",1,97196101,2120101
212,1912WR-D6-Sunday-30,685435010,"FREMONT BART",0,97196101,2120098
212,1912WR-D6-Sunday-30,685436010,"PACIFIC COMMONS",1,97196101,2120101
212,1912WR-D6-Sunday-30,685437010,"FREMONT BART",0,97196101,2120098
212,1912WR-D6-Sunday-30,685438010,"PACIFIC COMMONS",1,97196101,2120101
212,1912WR-D6-Sunday-30,685439010,"FREMONT BART",0,97196101,2120098
251,1912WR-D6-Sunday-30,685440010,"SILLIMAN CENTER",1,97196101,2510060
251,1912WR-D6-Sunday-30,685441010,"FREMONT BART",0,97196101,2510059
232,1912WR-D6-Sunday-30,685442010,"NEWPARK MALL",0,97196101,2320093
232,1912WR-D6-Sunday-30,685443010,"FREMONT BART",1,97196101,2320094
212,1912WR-D6-Sunday-30,685444010,"PACIFIC COMMONS",1,97359501,2120101
212,1912WR-D6-Sunday-30,685445010,"FREMONT BART",0,97359501,2120098
212,1912WR-D6-Sunday-30,685446010,"PACIFIC COMMONS",1,97359501,2120101
212,1912WR-D6-Sunday-30,685447010,"FREMONT BART",0,97359501,2120098
251,1912WR-D6-Sunday-30,685448010,"SILLIMAN CENTER",1,97359501,2510060
251,1912WR-D6-Sunday-30,685449010,"FREMONT BART",0,97359501,2510059
232,1912WR-D6-Sunday-30,685450010,"NEWPARK MALL",0,97359501,2320093
232,1912WR-D6-Sunday-30,685451010,"FREMONT BART",1,97359501,2320094
251,1912WR-D6-Sunday-30,685452010,"SILLIMAN CENTER",1,97357301,2510060
251,1912WR-D6-Sunday-30,685453010,"FREMONT BART",0,97357301,2510059
232,1912WR-D6-Sunday-30,685454010,"NEWPARK MALL",0,97357301,2320093
232,1912WR-D6-Sunday-30,685455010,"FREMONT BART",1,97357301,2320094
212,1912WR-D6-Sunday-30,685456010,"PACIFIC COMMONS",1,97358301,2120101
212,1912WR-D6-Sunday-30,685457010,"FREMONT BART",0,97358301,2120098
212,1912WR-D6-Sunday-30,685458010,"PACIFIC COMMONS",1,97358301,2120101
212,1912WR-D6-Sunday-30,685459010,"FREMONT BART",0,97358301,2120098
251,1912WR-D6-Sunday-30,685460010,"SILLIMAN CENTER",1,97358301,2510060
251,1912WR-D6-Sunday-30,685461010,"FREMONT BART",0,97358301,2510059
232,1912WR-D6-Sunday-30,685462010,"NEWPARK MALL",0,97358301,2320093
232,1912WR-D6-Sunday-30,685463010,"FREMONT BART",1,97358301,2320094
212,1912WR-D6-Sunday-30,685464010,"PACIFIC COMMONS",1,97358301,2120101
212,1912WR-D6-Sunday-30,685465010,"FREMONT BART",0,97358301,2120098
212,1912WR-D6-Sunday-30,685466010,"PACIFIC COMMONS",1,97358301,2120101
212,1912WR-D6-Sunday-30,685467010,"FREMONT BART",0,97358301,2120098
251,1912WR-D6-Sunday-30,685468010,"SILLIMAN CENTER",1,97358301,2510060
251,1912WR-D6-Sunday-30,685469010,"SILLIMAN CENTER",1,97291501,2510060
251,1912WR-D6-Sunday-30,685470010,"FREMONT BART",0,97291501,2510059
232,1912WR-D6-Sunday-30,685471010,"NEWPARK MALL",0,97291501,2320093
232,1912WR-D6-Sunday-30,685472010,"FREMONT BART",1,97291501,2320094
212,1912WR-D6-Sunday-30,685473010,"PACIFIC COMMONS",1,97291501,2120101
212,1912WR-D6-Sunday-30,685474010,"FREMONT BART",0,97291501,2120098
212,1912WR-D6-Sunday-30,685475010,"PACIFIC COMMONS",1,97359801,2120101
212,1912WR-D6-Sunday-30,685476010,"FREMONT BART",0,97359801,2120098
251,1912WR-D6-Sunday-30,685477010,"SILLIMAN CENTER",1,97359801,2510060
251,1912WR-D6-Sunday-30,685478010,"FREMONT BART",0,97359801,2510059
232,1912WR-D6-Sunday-30,685479010,"NEWPARK MALL",0,97359801,2320093
232,1912WR-D6-Sunday-30,685480010,"FREMONT BART",1,97359801,2320094
212,1912WR-D6-Sunday-30,685481010,"PACIFIC COMMONS",1,97358101,2120101
212,1912WR-D6-Sunday-30,685482010,"FREMONT BART",0,97358101,2120098
212,1912WR-D6-Sunday-30,685483010,"PACIFIC COMMONS",1,97358101,2120101
212,1912WR-D6-Sunday-30,685484010,"FREMONT BART",0,97358101,2120098
212,1912WR-D6-Sunday-30,685485010,"PACIFIC COMMONS",1,97358101,2120101
212,1912WR-D6-Sunday-30,685486010,"PACIFIC COMMONS",1,97357301,2120101
212,1912WR-D6-Sunday-30,685487010,"PACIFIC COMMONS",1,97358201,2120101
232,1912WR-D6-Sunday-30,685488010,"NEWPARK MALL",0,97196001,2320093
251,1912WR-D6-Sunday-30,685489010,"SILLIMAN CENTER",1,97357201,2510060
251,1912WR-D6-Sunday-30,685490010,"FREMONT BART",0,97357201,2510059
232,1912WR-D6-Sunday-30,685491010,"NEWPARK MALL",0,97357201,2320093
232,1912WR-D6-Sunday-30,685492010,"FREMONT BART",1,97357201,2320094
212,1912WR-D6-Sunday-30,685493010,"PACIFIC COMMONS",1,97357201,2120101
212,1912WR-D6-Sunday-30,685494010,"FREMONT BART",0,97357201,2120098
212,1912WR-D6-Sunday-30,685495010,"PACIFIC COMMONS",1,97357201,2120101
212,1912WR-D6-Sunday-30,685496010,"FREMONT BART",0,97357201,2120098
251,1912WR-D6-Sunday-30,685497010,"SILLIMAN CENTER",1,97357201,2510060
251,1912WR-D6-Sunday-30,685498010,"FREMONT BART",0,97357201,2510059
232,1912WR-D6-Sunday-30,685499010,"NEWPARK MALL",0,97359701,2320093
232,1912WR-D6-Sunday-30,685500010,"FREMONT BART",1,97359701,2320094
212,1912WR-D6-Sunday-30,685501010,"PACIFIC COMMONS",1,97359701,2120101
212,1912WR-D6-Sunday-30,685502010,"FREMONT BART",0,97359701,2120098
212,1912WR-D6-Sunday-30,685503010,"PACIFIC COMMONS",1,97359701,2120101
212,1912WR-D6-Sunday-30,685504010,"FREMONT BART",0,97359701,2120098
212,1912WR-D6-Sunday-30,685505010,"FREMONT BART",0,97358201,2120098
232,1912WR-D6-Sunday-30,685506010,"FREMONT BART",1,97196001,2320094
251,1912WR-D6-Sunday-30,685507010,"FREMONT BART",0,97196001,2510059
212,1912WR-D6-Sunday-30,685508010,"FREMONT BART",0,97357301,2120098
232,1912WR-D6-Sunday-30,685509010,"NEWPARK MALL",0,97357301,2320093
251,1912WR-D6-Sunday-30,685510010,"FREMONT BART",0,97357301,2510059
251,1912WR-D6-Sunday-30,685511010,"SILLIMAN CENTER",1,97357301,2510060
95,1912WR-D6-Sunday-30,685516010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685517010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685518010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685519010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685520010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685521010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685522010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685523010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685524010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685525010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685526010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685527010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685528010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685529010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685530010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685531010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685532010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685533010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685534010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685535010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685536010,"FAIRVIEW",0,97196401,950053
95,1912WR-D6-Sunday-30,685537010,"FAIRVIEW",1,97196401,950057
95,1912WR-D6-Sunday-30,685538010,"FAIRVIEW",1,97196401,950057
95,1912WR-D6-Sunday-30,685539010,"FAIRVIEW",1,97196401,950057
95,1912WR-D6-Sunday-30,685540010,"FAIRVIEW",1,97196401,950057
95,1912WR-D6-Sunday-30,685541010,"FAIRVIEW",1,97196401,950057
95,1912WR-D6-Sunday-30,685542010,"FAIRVIEW",1,97196401,950057
95,1912WR-D6-Sunday-30,685543010,"FAIRVIEW",1,97196401,950057
95,1912WR-D6-Sunday-30,685544010,"FAIRVIEW",1,97196401,950057
95,1912WR-D6-Sunday-30,685545010,"FAIRVIEW",1,97196401,950057
