stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
42,56989,"Fernside Blvd:Harvard Dr",,  37.7652218,-122.2286908,,,0,
43,55879,"Fernside Blvd:High St",,  37.7634794,-122.2265234,,,0,
44,59772,"Fernside Blvd:High St",,  37.7636837,-122.2264855,,,0,
45,51566,"Fernside Blvd:San Jose Av (Lincoln Middle School)",,  37.7529750,-122.2318850,,,0,
46,58336,"Fernside Blvd:Versailles Av",,  37.7671394,-122.2322162,,,0,
47,54110,"Fernside Blvd:Versailles Av",,  37.7669387,-122.2322286,,,0,
48,54784,"433 Grand St (Opp. Wood Middle School)",,  37.7616335,-122.2629867,,,0,
49,55410,"433 Grand St (Wood Middle School)",,  37.7616410,-122.2627550,,,0,
50,59934,"Grand St:Shoreline Dr",,  37.7597478,-122.2638408,,,0,
51,58511,"Harbor Bay Pkwy:Ferry Terminal",,  37.7364748,-122.2565438,,,0,place_HBFT
52,57895,"Otis Dr:Heather Walk",,  37.7640000,-122.2649683,,,0,
53,57798,"High St:Calhoun St",,  37.7528686,-122.2377947,,,0,
54,57780,"High St:Encinal Av",,  37.7564475,-122.2338546,,,0,
55,57727,"High St:Encinal Av",,  37.7563724,-122.2341259,,,0,
56,53114,"High St:Fairview Av",,  37.7612697,-122.2285257,,,0,
57,58662,"High St:Fairview Av",,  37.7615411,-122.2284027,,,0,
58,51021,"High St:Otis Dr",,  37.7520487,-122.2389069,,,0,
59,53770,"Otis Dr:High St",,  37.7519270,-122.2391886,,,0,
60,55235,"High St:San Jose Av",,  37.7550062,-122.2354222,,,0,
61,51065,"High St:San Jose Av",,  37.7552401,-122.2353772,,,0,
62,51134,"High St:Santa Clara Av",,  37.7589484,-122.2312726,,,0,
63,57720,"High St:Santa Clara Av",,  37.7589463,-122.2311002,,,0,
64,53304,"High St:Sterling Av",,  37.7576320,-122.2325469,,,0,
65,51334,"High St:Van Buren St",,  37.7576836,-122.2326664,,,0,
66,58663,"Island Dr: Park & Ride",,  37.7449983,-122.2370817,,,0,
67,53665,"Island Dr:Clubhouse Memorial Rd",,  37.7394871,-122.2379606,,,0,
68,58815,"Island Dr:Bayfarm Park & Ride Lot",,  37.7454545,-122.2363936,,,0,
69,50557,"Lincoln Av:5th St",,  37.7752297,-122.2820407,,,0,
70,55178,"Lincoln Av:5th St",,  37.7754611,-122.2820317,,,0,
71,53314,"Lincoln Av:6th St",,  37.7751659,-122.2794838,,,0,
72,52165,"Lincoln Av:6th St",,  37.7753567,-122.2791928,,,0,
73,57737,"Lincoln Av:Webster St",,  37.7753027,-122.2771588,,,0,
74,55363,"Main St:Atlantic Av",,  37.7790222,-122.2913685,,,0,
75,58669,"Maitland Dr:Flower Ln",,  37.7357788,-122.2356599,,,0,
76,56706,"Maitland Dr:Island Dr",,  37.7386970,-122.2380621,,,0,
77,57507,"1080 Marina Village Pkwy",,  37.7850350,-122.2714799,,,0,
78,58321,"1201 Marina Village Pkwy",,  37.7859942,-122.2732866,,,0,
79,59987,"1250 Marina Village Pkwy",,  37.7871583,-122.2747179,,,0,
80,50116,"947 Marina Village Pkwy",,  37.7847924,-122.2715991,,,0,
81,55430,"Challenger Dr:Marina Village Pkwy",,  37.7823441,-122.2717344,,,0,
82,57656,"Marina Village Pkwy:Challenger Dr",,  37.7827514,-122.2713608,,,0,
83,56715,"Marina Village Pkwy:Mariner Square Dr (North Jctn)",,  37.7879249,-122.2760464,,,0,
84,58177,"Marina Village Pkwy:Mariner Square Dr (North Jctn)",,  37.7880400,-122.2757280,,,0,
85,56716,"Marina Village Pkwy:Mariner Sq Loop",,  37.7883089,-122.2775025,,,0,
86,58277,"Pacific Av:4th St",,  37.7762808,-122.2859513,,,0,
87,58377,"Mecartney Rd:Auburn Dr",,  37.7361775,-122.2413885,,,0,
88,58910,"Mecartney Rd:Aughinbaugh Way",,  37.7381010,-122.2518554,,,0,
89,53488,"Mecartney Rd:Baywalk Rd",,  37.7375659,-122.2490344,,,0,
90,59008,"Mecartney Rd:Camellia Dr",,  37.7351779,-122.2371023,,,0,
91,58807,"Mecartney Rd:Holly St",,  37.7349791,-122.2369121,,,0,
92,50277,"Mecartney Rd:Ironwood Rd",,  37.7370701,-122.2451708,,,0,
93,50377,"Mecartney Rd:Island Dr",,  37.7357104,-122.2394097,,,0,
94,59949,"Mecartney Rd:Melrose Av",,  37.7338137,-122.2344492,,,0,
95,57517,"Mecartney Rd:Sharon Rd",,  37.7378840,-122.2543718,,,0,
96,59040,"Mecartney Rd:Sharon Rd",,  37.7380268,-122.2545619,,,0,
97,51550,"Mecartney Rd:Verdemar Dr",,  37.7366023,-122.2445097,,,0,
100,58817,"2217 Otis Dr",,  37.7593560,-122.2512370,,,0,
101,57790,"Otis Dr:Arlington Isle",,  37.7641653,-122.2648703,,,0,
102,50399,"Otis Dr:Broadway",,  37.7557660,-122.2450550,,,0,
103,50119,"Otis Dr:Broadway",,  37.7553481,-122.2445173,,,0,
104,57527,"Otis Dr:Grand St",,  37.7630089,-122.2622972,,,0,
105,56675,"Otis Dr:Grand St",,  37.7632722,-122.2624650,,,0,
106,55393,"Otis Dr:High St",,  37.7518787,-122.2387831,,,0,
107,56844,"Otis Dr:Larchmont Isle",,  37.7649048,-122.2674210,,,0,
108,53113,"Otis Dr:Larchmont Isle",,  37.7649616,-122.2670038,,,0,
109,56725,"Otis Dr:Mound St",,  37.7533530,-122.2411650,,,0,
110,50450,"Otis Dr:Park St",,  37.7571616,-122.2479736,,,0,place_PSOT
111,53994,"Otis Dr:Park St",,  37.7578120,-122.2486610,,,0,place_PSOT
112,58344,"Otis Dr:S Shore Ctr",,  37.7595100,-122.2518340,,,0,
113,51531,"Otis Dr:Westline Dr",,  37.7660709,-122.2711039,,,0,
114,55606,"Otis Dr:Westline Dr",,  37.7662635,-122.2714046,,,0,
115,58522,"Otis Dr:Willow St",,  37.7606665,-122.2536143,,,0,
116,51535,"Otis Dr:Willow St",,  37.7605150,-122.2536430,,,0,
117,59770,"Pacific Av:4th St",,  37.7765116,-122.2856466,,,0,
118,54682,"Pacific Av:Main St",,  37.7766452,-122.2909206,,,0,
119,56488,"Park St:Blanding Av",,  37.7704555,-122.2374691,,,0,
121,56433,"Park St:Clement Av",,  37.7696307,-122.2381674,,,0,
122,57500,"Park St:Encinal Av",,  37.7623630,-122.2442730,,,0,
123,57537,"Park St:Otis Dr",,  37.7573100,-122.2487320,,,0,place_PSOT
124,57797,"Park St:Otis Dr",,  37.7577826,-122.2481334,,,0,place_PSOT
125,58895,"Park St:San Jose Av",,  37.7608012,-122.2458370,,,0,
126,57767,"Park St:San Jose Av",,  37.7607259,-122.2456360,,,0,
127,51170,"Robert Davey Jr Dr:Channing Way",,  37.7431773,-122.2482477,,,0,
128,58843,"Robert Davey Jr Dr:Channing Way",,  37.7428174,-122.2474711,,,0,
129,58827,"Robert Davey Jr Dr:Oyster Pond Rd",,  37.7426610,-122.2452679,,,0,
130,55024,"Robert Davey Jr Dr:Oyster Pond Rd",,  37.7424317,-122.2451071,,,0,
131,58837,"Robert Davey Jr Dr:Packet Landing Rd",,  37.7436309,-122.2391738,,,0,
132,55278,"Robert Davey Jr Dr:Packet Landing Rd",,  37.7442808,-122.2395939,,,0,
133,52270,"Robert Davey Jr Dr:Puddingstone Rd",,  37.7439730,-122.2435367,,,0,
134,55708,"Robert Davey Jr Dr:Puddingstone Rd",,  37.7442424,-122.2427171,,,0,
135,55675,"Santa Clara Av:8th St",,  37.7731592,-122.2728666,,,0,
136,55995,"Santa Clara Av:8th St",,  37.7733026,-122.2725943,,,0,
137,56558,"Santa Clara Av:9th St",,  37.7732447,-122.2708447,,,0,
138,55378,"Santa Clara Av:9th St",,  37.7731099,-122.2706646,,,0,
139,55944,"Santa Clara Av:Bay St",,  37.7728790,-122.2647724,,,0,
140,55537,"Santa Clara Av:Bay St",,  37.7730757,-122.2649204,,,0,
141,57733,"Santa Clara Av:Broadway",,  37.7636800,-122.2385820,,,0,
142,51591,"Santa Clara Av:Caroline St",,  37.7730218,-122.2682168,,,0,
143,55579,"Santa Clara Av:Chestnut St",,  37.7697276,-122.2517608,,,0,
144,56661,"Santa Clara Av:Grand St",,  37.7715518,-122.2560265,,,0,
145,52533,"Santa Clara Av:Grand St",,  37.7715369,-122.2563168,,,0,
146,53370,"Santa Clara Av:Oak St",,  37.7660380,-122.2437945,,,0,
147,55511,"Santa Clara Av:Park St",,  37.7652840,-122.2416920,,,0,
148,59255,"Santa Clara Av:Park St",,  37.7653680,-122.2420850,,,0,
149,57373,"Santa Clara Av:Stanton St",,  37.7727734,-122.2597881,,,0,
150,55994,"Santa Clara Av:Stanton St",,  37.7729128,-122.2598869,,,0,
151,58944,"Santa Clara Av:Walnut St",,  37.7671924,-122.2463336,,,0,
152,59992,"Santa Clara Av:Webster St",,  37.7732718,-122.2764356,,,0,
153,51119,"Santa Clara Av:Willow St",,  37.7684832,-122.2489041,,,0,
154,57367,"2019 Shoreline Dr",,  37.7574153,-122.2583680,,,0,
155,52132,"Shoreline Dr:Grand St",,  37.7592807,-122.2637676,,,0,
156,54387,"Shoreline Dr:Kitty Hawk Rd",,  37.7581499,-122.2607248,,,0,
157,53313,"Shoreline Dr:Kitty Hawk Rd",,  37.7583120,-122.2607402,,,0,
158,50510,"Willow St:Shoreline Dr",,  37.7570816,-122.2566410,,,0,
159,55499,"Alameda South Shore Center:Kohl's",,  37.7587494,-122.2531976,,,0,
160,50300,"Alameda South Shore Center:Kohl's",,  37.7586820,-122.2527670,,,0,
5865,56212,"W Midway Av:Saratoga St",,  37.7858374,-122.3019664,,,0,
166,57700,"Webster St:Ralph Appezzato Memorial Pkwy",,  37.7790822,-122.2766923,,,0,
167,51551,"Webster St:Buena Vista Av",,  37.7770346,-122.2767695,,,0,
168,55549,"Webster St:Lincoln Av",,  37.7754907,-122.2766451,,,0,
169,57750,"Webster St:Santa Clara Av",,  37.7730666,-122.2768900,,,0,
170,52256,"Whitehall Pl:Willow St",,  37.7594087,-122.2547707,,,0,
171,51145,"Whitehall Pl:Willow St",,  37.7595340,-122.2548340,,,0,
172,58178,"Willow St:Franciscan Way",,  37.7582640,-122.2557490,,,0,
173,57597,"Willow St:Franciscan Way",,  37.7583757,-122.2558754,,,0,
174,58278,"Willow St:Shoreline Dr",,  37.7570740,-122.2564200,,,0,
177,55041,"Encinal Av:Broadway",,  37.7603150,-122.2405440,,,0,
178,50650,"Encinal Av:Broadway",,  37.7603719,-122.2403341,,,0,
179,56658,"Park St:Buena Vista Av",,  37.7679678,-122.2398297,,,0,
181,52666,"Park St:Santa Clara Av",,  37.7651408,-122.2421298,,,0,
182,55546,"Park St:Santa Clara Av",,  37.7656005,-122.2415750,,,0,
183,51444,"Park St:Encinal Av",,  37.7622156,-122.2446172,,,0,
184,54877,"Park St:Encinal Av",,  37.7627933,-122.2439301,,,0,
185,58899,"Webster St:Lincoln Av",,  37.7748926,-122.2768192,,,0,
186,55975,"Webster St:Central Av",,  37.7717343,-122.2768063,,,0,
187,55476,"Mecartney Rd:Melrose Av",,  37.7340770,-122.2346562,,,0,
188,55444,"Webster St:Santa Clara Av",,  37.7736109,-122.2767112,,,0,
5594,53422,"Buena Vista Av:Willow St",,  37.7715440,-122.2472260,,,0,
5595,50611,"Buena Vista Av:Park St",,  37.7681464,-122.2397354,,,0,
189,55523,"Alameda South Shore Center At Park St",,  37.7567781,-122.2491651,,,0,
190,55519,"Alameda South Shore Center At Park St",,  37.7570679,-122.2495373,,,0,
191,53466,"Encinal Av:Versailles Av",,  37.7593580,-122.2385795,,,0,
192,55049,"Mecartney Rd:Island Dr",,  37.7354990,-122.2395171,,,0,
193,58677,"Broadway:Blanding Av",,  37.7685902,-122.2342222,,,0,place_BDBL
194,58754,"Maitland Dr:Fitchburg Av",,  37.7309885,-122.2316946,,,0,
195,50578,"Maitland Dr:Fitchburg Av",,  37.7307948,-122.2317360,,,0,
196,53545,"Central Av:Pacific Av",,  37.7756939,-122.2911501,,,0,
198,51615,"Central Av:3rd St",,  37.7727643,-122.2887097,,,0,
201,56512,"Pacific Av:3rd St",,  37.7763303,-122.2877262,,,0,
202,52578,"Pacific Av:Central Av",,  37.7764130,-122.2907678,,,0,
203,59400,"Webster St:Atlantic Av",,  37.7802021,-122.2763658,,,0,
204,55858,"Mecartney Rd:Belmont Place",,  37.7359990,-122.2419679,,,0,
205,50243,"W Midway Av:Orion St",,  37.7850584,-122.2938551,,,0,
206,50251,"W Midway Av:Pan Am Way",,  37.7856216,-122.2978920,,,0,
209,50259,"W Midway Av:Orion St",,  37.7849998,-122.2943993,,,0,
210,50541,"Webster St:Willie Stargell Av",,  37.7828596,-122.2767700,,,0,
211,50542,"Webster St:Willie Stargell Av",,  37.7831694,-122.2763881,,,0,
212,50612,"Mariner Sq Loop:Willie Stargell Av",,  37.7850823,-122.2781774,,,0,
213,55064,"Bayside Common Condominiums",,  37.8963137,-122.3081500,,,0,
215,55979,"Buchanan St:Jackson St",,  37.8875089,-122.3011874,,,0,
216,56523,"Buchanan St:Pierce St",,  37.8875820,-122.3051402,,,0,
217,55142,"Buchanan St:Polk St",,  37.8876830,-122.3025842,,,0,
218,50622,"Buchanan St:Usda Trucking",,  37.8871053,-122.3062450,,,0,
219,55448,"Jackson St:8th St",,  37.8834549,-122.2999811,,,0,
220,54096,"Jackson St:8th St",,  37.8835084,-122.3000689,,,0,
221,55990,"956 Ohlone Dr",,  37.8855344,-122.3013030,,,0,
222,52700,"545 Pierce St",,  37.8958126,-122.3081223,,,0,
223,55616,"Pierce St:Gateview Apts",,  37.8938688,-122.3072978,,,0,
224,56411,"Pierce St:Gateview Apts",,  37.8940856,-122.3071888,,,0,
225,54376,"Pierce St:Solano Av",,  37.8890313,-122.3058441,,,0,
226,55718,"Pierce St:Washington Av",,  37.8895148,-122.3058928,,,0,
227,52117,"San Pablo Av:Brighton Av",,  37.8971372,-122.3010250,,,0,
228,56422,"San Pablo Av:Brighton Av",,  37.8965096,-122.3010900,,,0,
229,56606,"San Pablo Av:Buchanan St",,  37.8880699,-122.2981122,,,0,
230,57957,"San Pablo Av:Buchanan St",,  37.8880964,-122.2984039,,,0,
231,55728,"San Pablo Av:Castro St",,  37.8942865,-122.3003764,,,0,
232,51166,"San Pablo Av:Marin Av (Albany City Hall)",,  37.8864621,-122.2978696,,,0,
233,55867,"San Pablo Av:Marin Av (Albany City Hall)",,  37.8864860,-122.2976044,,,0,
234,55978,"San Pablo Av:Monroe St",,  37.8848270,-122.2970678,,,0,
235,54344,"San Pablo Av:Monroe St",,  37.8844104,-122.2972128,,,0,
236,50888,"San Pablo Av:Solano Av",,  37.8900655,-122.2987473,,,0,
237,55766,"Solano Av:Cornell Av",,  37.8903904,-122.2958712,,,0,
238,55730,"Solano Av:Cornell Av",,  37.8905267,-122.2960187,,,0,
239,51212,"Solano Av:Curtis St",,  37.8908709,-122.2871565,,,0,
240,55395,"Solano Av:Kains Av",,  37.8903792,-122.2983200,,,0,
241,55133,"Solano Av:Masonic Av",,  37.8905034,-122.2932960,,,0,
242,58977,"Solano Av:Masonic Av",,  37.8906925,-122.2934792,,,0,
243,56615,"Solano Av:Peralta Av",,  37.8909554,-122.2852393,,,0,
244,51915,"Solano Av:Ramona Av",,  37.8907478,-122.2913283,,,0,
245,56568,"Solano Av:Ramona Av",,  37.8906403,-122.2909284,,,0,
246,52245,"Solano Av:Santa Fe Av",,  37.8907502,-122.2889255,,,0,
247,55905,"Solano Av:Santa Fe Av",,  37.8908632,-122.2891941,,,0,
248,57975,"Solano Av:Ventura Av",,  37.8910781,-122.2831532,,,0,
249,56688,"San Pablo Av:Solano Av",,  37.8899646,-122.2990127,,,0,
250,52217,"San Pablo Av:Portland Av",,  37.8933355,-122.2998084,,,0,
251,55958,"Pierce St:Solano Av",,  37.8887276,-122.3057910,,,0,
252,54440,"Ohlone Av:West End Way",,  37.8847305,-122.3050115,,,0,
253,55115,"Red Oak Av:Kinkead Way",,  37.8829334,-122.3029060,,,0,
254,50529,"Jackson St:Ohlone St",,  37.8854439,-122.3001501,,,0,
255,52231,"6th St:Allston Way",,  37.8650795,-122.2968209,,,0,
256,57589,"6th St:Allston Way",,  37.8654891,-122.2968085,,,0,
257,52236,"6th St:Cedar St",,  37.8738670,-122.2996973,,,0,
258,53227,"6th St:Cedar St",,  37.8743323,-122.2996626,,,0,
259,59338,"6th St:Channing Way",,  37.8616396,-122.2955546,,,0,
260,55790,"6th St:Channing Way",,  37.8618162,-122.2957847,,,0,
261,59757,"6th St:Delaware St",,  37.8708266,-122.2985053,,,0,
262,55149,"6th St:Delaware St",,  37.8708330,-122.2986850,,,0,
263,59668,"6th St:Gilman St",,  37.8788933,-122.3012838,,,0,
264,56499,"6th St:Hearst Av",,  37.8694594,-122.2982826,,,0,
265,52310,"6th St:Page St",,  37.8765143,-122.3005198,,,0,
266,56465,"6th St:Page St",,  37.8763494,-122.3002840,,,0,
267,55065,"6th St:University Av",,  37.8683069,-122.2976882,,,0,
268,56310,"6th St:University Av",,  37.8676836,-122.2976960,,,0,
269,59774,"6th St:Virginia St",,  37.8722363,-122.2989497,,,0,
270,59908,"6th St:Virginia St",,  37.8720778,-122.2991231,,,0,
271,55909,"7th St:Anthony St",,  37.8522852,-122.2916088,,,0,
272,55915,"7th St:Anthony St",,  37.8521796,-122.2913787,,,0,
273,55970,"7th St:Grayson St",,  37.8554134,-122.2926102,,,0,
274,50633,"7th St:Grayson St",,  37.8555686,-122.2925702,,,0,
275,58667,"7th St:Heinz Av",,  37.8533342,-122.2917665,,,0,
276,55738,"7th St:Parker St",,  37.8586027,-122.2934837,,,0,
277,55807,"7th St:Parker St",,  37.8585478,-122.2936647,,,0,
278,57566,"Addison St:Oxford St",,  37.8712934,-122.2665493,,,0,
279,52252,"Adeline St:Alcatraz Av",,  37.8491153,-122.2710909,,,0,
280,52525,"Adeline St:Alcatraz Av",,  37.8484501,-122.2717477,,,0,
281,53327,"Adeline St:Ashby Av",,  37.8554240,-122.2686188,,,0,
282,59978,"Adeline St:Ashby BART Station",,  37.8525969,-122.2700501,,,0,
283,59918,"Adeline St:Ashby BART Station",,  37.8529129,-122.2695416,,,0,
284,59928,"Adeline St:Fairview St",,  37.8510033,-122.2704772,,,0,
285,54254,"Adeline St:Fairview St",,  37.8507917,-122.2708478,,,0,
286,57220,"Adeline St:Oregon St",,  37.8577582,-122.2677277,,,0,
287,57330,"Adeline St:Oregon St",,  37.8570802,-122.2684949,,,0,
288,56736,"Adeline St:Russell St",,  37.8554910,-122.2690090,,,0,
289,56910,"Adeline St:Ward St",,  37.8590356,-122.2677908,,,0,
290,59578,"Adeline St:Ward St",,  37.8589403,-122.2673283,,,0,
291,54894,"Alcatraz Av:Adeline St",,  37.8487466,-122.2718902,,,0,
292,56751,"Alcatraz Av:Adeline St",,  37.8486264,-122.2718323,,,0,
293,50701,"Alcatraz Av:California St",,  37.8481465,-122.2755232,,,0,
294,50756,"Alcatraz Av:California St",,  37.8482412,-122.2756646,,,0,
295,51701,"Alcatraz Av:Dover St",,  37.8489717,-122.2691932,,,0,
296,51712,"Alcatraz Av:Dover St",,  37.8491238,-122.2691346,,,0,
297,52723,"Alcatraz Av:King St",,  37.8485330,-122.2735216,,,0,
298,59321,"Alcatraz Av:King St",,  37.8483970,-122.2737186,,,0,
299,55164,"Alcatraz Av:Sacramento St",,  37.8479134,-122.2773516,,,0,
300,52756,"Alcatraz Av:Sacramento St",,  37.8480007,-122.2775822,,,0,
301,57990,"Arlington Av:Boynton Av",,  37.9020602,-122.2766039,,,0,
302,54578,"Arlington Av:Boynton Path",,  37.9019727,-122.2763655,,,0,
303,55107,"Arlington Av:Indian Rock Path",,  37.8920034,-122.2739399,,,0,
304,56752,"Arlington Av:Indian Rock Path",,  37.8919892,-122.2742057,,,0,
305,53723,"Arlington Av:Mendocino Path",,  37.8931074,-122.2746348,,,0,
306,56753,"Arlington Av:Mendocino Av",,  37.8932320,-122.2748344,,,0,
307,57585,"Arlington Av:San Antonio Av",,  37.8991222,-122.2774213,,,0,
308,58768,"Arlington Av:San Fernando Av",,  37.8988243,-122.2765587,,,0,
309,57432,"Arlington Av:San Luis Rd",,  37.9009897,-122.2768979,,,0,
310,59970,"Arlington Av:San Luis Rd",,  37.9009470,-122.2771876,,,0,
311,59938,"Arlington Av:Southampton Av",,  37.8944094,-122.2747190,,,0,
312,51880,"Arlington Av:Thousand Oaks Blvd",,  37.8973786,-122.2762860,,,0,
313,56759,"Arlington Av:Thousand Oaks Blvd",,  37.8971562,-122.2756917,,,0,
314,52880,"Arlington Av:Yosemite Rd",,  37.8949574,-122.2752638,,,0,
315,55817,"Ashby Av:7th St",,  37.8511952,-122.2904636,,,0,
316,50667,"Ashby Av:Acton St",,  37.8531617,-122.2809724,,,0,
317,54954,"Ashby Av:Acton St",,  37.8532178,-122.2817184,,,0,
318,56858,"Ashby Av:Adeline St (Ashby BART Station)",,  37.8551208,-122.2684700,,,0,
319,52239,"Ashby Av:Adeline St (Ashby BART Station)",,  37.8548118,-122.2686756,,,0,
320,50177,"Ashby Av:California St",,  37.8535847,-122.2772099,,,0,
321,53880,"Ashby Av:California St",,  37.8535310,-122.2766720,,,0,
322,50677,"Ashby Av:Claremont Av",,  37.8580919,-122.2457638,,,0,
323,52331,"Ashby Av:Claremont Av",,  37.8579768,-122.2456743,,,0,
324,56795,"Ashby Av:Colby St",,  37.8563945,-122.2576161,,,0,
325,58568,"Ashby Av:College Av",,  37.8570133,-122.2526610,,,0,
5711,55651,"Ashby Av:College Av",,  37.8571367,-122.2528764,,,0,
326,52336,"Ashby Av:Deakin St",,  37.8558683,-122.2626205,,,0,
327,57658,"Ashby Av:Deakin St",,  37.8557900,-122.2621734,,,0,
328,58820,"Ashby Av:Domingo Av",,  37.8581432,-122.2441151,,,0,
329,50699,"Ashby Av:Ellis St",,  37.8540602,-122.2735052,,,0,
330,59968,"Ashby Av:Hillegass Av",,  37.8568175,-122.2553576,,,0,
331,59875,"Ashby Av:Hillegass Av",,  37.8567025,-122.2552436,,,0,
332,51050,"Ashby Av:King St",,  37.8538920,-122.2739000,,,0,
333,50540,"Ashby Av:Mabel St",,  37.8527395,-122.2834540,,,0,
334,54559,"Ashby Av:Mabel St",,  37.8527581,-122.2839863,,,0,
335,55765,"Ashby Av:Martin Luther King Jr Way(Ashby BART Sa.)",,  37.8544195,-122.2709196,,,0,
336,51171,"Ashby Av:Martin Luther King Jr Way(Ashby BART Sa.)",,  37.8542557,-122.2706094,,,0,
337,53756,"Ashby Av:Piedmont Av",,  37.8576213,-122.2508956,,,0,
338,59879,"Ashby Av:Piedmont Av",,  37.8577657,-122.2509815,,,0,
339,56870,"Ashby Av:Pine Av",,  37.8579065,-122.2487036,,,0,
340,57056,"Ashby Av:Pine Av",,  37.8578404,-122.2482105,,,0,
341,51951,"Ashby Av:Regent St",,  37.8565857,-122.2571196,,,0,
342,52662,"Ashby Av:Sacramento St",,  37.8532066,-122.2792304,,,0,
343,55919,"Ashby Av:Sacramento St",,  37.8533772,-122.2788099,,,0,
344,52300,"Ashby Av:San Pablo Av",,  37.8521703,-122.2862468,,,0,
345,52599,"Ashby Av:San Pablo Av",,  37.8521495,-122.2871538,,,0,
346,52339,"Ashby Av:Shattuck Av",,  37.8552650,-122.2661935,,,0,
347,55016,"Ashby Av:Shattuck Av",,  37.8553464,-122.2668332,,,0,
348,59300,"Ashby Av:Telegraph Av",,  37.8562067,-122.2601452,,,0,
349,55217,"Ashby Av:Telegraph Av",,  37.8561596,-122.2593586,,,0,
350,56796,"Ashby Av:Wheeler St",,  37.8555882,-122.2648359,,,0,
351,58234,"Ashby Av:Wheeler St",,  37.8555157,-122.2642869,,,0,
352,55827,"Avenida Dr:Campus Dr",,  37.8827650,-122.2522893,,,0,
